Filename,Description
metro-lisbon-1136-43611-a.wav,It is the sound of a train running on railroad tracks passing by and a bell chiming.
shopping_mall-london-256-7690-a.wav,A large crowd of people are having a conversation.
metro-helsinki-45-1359-a.wav,This is the sound of a train running on railroad tracks passing by with people murmuring in the distance.
park-lyon-1144-41441-a.wav,It is the sound of a woman whispering at a park.
metro-barcelona-42-1303-a.wav,It is the sound of an elevator moving between floors.
street_traffic-paris-170-5216-a.wav,The sound is of a motorcycle engine on roadway.
airport-milan-1172-44215-a.wav,This is the sound of people walking in a crowded area.
tram-milan-1058-42818-a.wav,It is the sound of an elevator moving between floors.
street_pedestrian-vienna-159-4862-a.wav,This is a live performance of a classical music piece. There is a flute playing a solo accompanied by a string section and a harp. The atmosphere is quiet and elegant. This piece could be playing in the background at a coffee shop or a classy restaurant.
shopping_mall-vienna-139-4231-a.wav,This is the sound of a car horn honking in the distance.
bus-helsinki-18-717-a.wav,"The sound is of a boat - water vehicle, particularly a motorboat like a speedboat."
park-london-97-2736-a.wav,This is a recording of a park. There are sounds of birds chirping lightly throughout the entire clip.
street_traffic-lyon-1045-43952-a.wav,"
The sound is of a car passing by in the distance."
bus-london-212-6478-a.wav,It is the sound of an elevator moving between floors.
metro_station-stockholm-84-2254-a.wav,It is the sound of a subway train running on railroad tracks passing by quickly.
bus-helsinki-20-803-a.wav,It is the sound of a vehicle engine idling.
airport-paris-8-363-a.wav,It is the sound of water flowing and bubbling.
tram-vienna-200-6029-a.wav,"It is the sound of a vehicle, specifically a bus, with its engine idling."
metro_station-milan-1187-45076-a.wav,"This is an amateur recording of a movie music piece. There is a string section playing a creepy harmony with the violins and violas, while the cello holds a single note at a high pitch. A screeching sound can be heard in the background. The atmosphere of the piece is eerie, scary, sinister, frightening, and baleful. This piece could be used in a horror movie or a horror video game."
shopping_mall-barcelona-126-3769-a.wav,A crowded indoor location.
bus-lisbon-1059-40801-a.wav,This is a recording of a vehicle engine idling while a child speaks in the background.
bus-london-25-872-a.wav,"Boat - water vehicle, motorboat - speedboat; engine, accelerating - revving - vroom."
park-helsinki-92-2577-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
shopping_mall-barcelona-125-3706-a.wav,A crowded indoor location.
metro_station-stockholm-83-2232-a.wav,It is the sound of a subway train running on railroad tracks passing by quickly.
shopping_mall-prague-1219-45378-a.wav,People are murmuring in the distance.
metro_station-paris-80-2164-a.wav,"This is an ambient experimental electronic piece with a dark meditative soundscape, including synthesizers, bass, drums, piano, and electric guitar."
shopping_mall-helsinki-130-3883-a.wav,This is a crowded indoor scene. There are many people talking with each other. Some of them are men and some are women. There is a hum of a crowd in the background. There is also the sound of a cough and a throat clearing.
public_square-prague-1027-41416-a.wav,This is the sound of a crowd in a city environment.
tram-barcelona-275-8388-a.wav,It is an ambient experimental electronic piece creating a dark meditative soundscape with a synthesizer and a guitar.
street_traffic-milan-1094-41995-a.wav,Traffic is passing by quickly.
metro_station-paris-236-7028-a.wav,It is the sound of an engine idling loudly.
park-milan-1063-43504-a.wav,The sound is of a car engine idling loudly.
tram-prague-1109-40284-a.wav,It is the sound of a vehicle engine idling.
street_traffic-vienna-274-8353-a.wav,The sound is of ocean waves crashing onto the shore.
park-barcelona-91-2520-a.wav,This is a recording of a park. There are sounds of birds chirping lightly throughout the entire clip.
metro-paris-50-1514-a.wav,It is the sound of an elevator moving between floors.
metro-vienna-58-1727-a.wav,This is the sound of a bus running on the road with its engine idling loudly.
tram-barcelona-180-5596-a.wav,A group of women are having a quiet conversation.
park-milan-1018-42900-a.wav,This is the sound of a woman laughing.
shopping_mall-helsinki-129-3847-a.wav,residential area
metro-lisbon-1121-41629-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground."
street_traffic-stockholm-173-5329-a.wav,The sound is of cars passing by with beeping horns.
street_pedestrian-helsinki-148-4492-a.wav,"This is a recording of a city environment during a quiet time of day. There are distant sounds of traffic and people, along with the ambient noise of an urban area."
public_square-vienna-123-3653-a.wav,This is a sound from a park.
airport-vienna-13-555-a.wav,This is the sound of someone walking quietly on a hard surface.
metro-lisbon-1107-40619-a.wav,It is the sound of a bus door closing.
metro_station-lisbon-1007-42412-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground."
metro-london-48-1497-a.wav,"This is a dark experimental electronic piece with an ambient soundscape. There is a synthesizer and a guitar in the background, along with a bass and drums. The atmosphere is weird and spacey, suitable for a film soundtrack."
shopping_mall-milan-1084-43903-a.wav,"This is a recording of a large indoor space, such as a school or a hall, where many people are conversing. The atmosphere is indistinct due to the reverberation caused by the large room."
street_traffic-vienna-176-5413-a.wav,"This sound is an ambient experimental electronic piece with synthesizers and a drum machine. It has a dark and meditative soundscape that transports the listener to space, fitting into the electronic chillout or ambient genre with a time signature of 4/4 and a tempo of 103.45 bpm."
metro-london-46-1376-a.wav,It is the sound of an engine idling loudly.
public_square-vienna-124-3670-a.wav,This is a recording of birds chirping in the background while a woman is speaking.
tram-prague-1189-45733-a.wav,It is the sound of an elevator moving between floors.
bus-vienna-38-1133-a.wav,It is the sound of a vehicle engine idling.
street_traffic-paris-272-8286-a.wav,This is a recording of a car driving by on a street.
metro-lyon-1064-42253-a.wav,It is the sound of an elevator moving between floors.
street_traffic-lisbon-1008-43876-a.wav,The sound is of a car engine idling loudly.
park-lyon-1144-41391-a.wav,This is a recording of a live performance of a classical music piece. There is a harp being played in the background with a gentle and calming sound. A string ensemble can also be heard playing softly in the background. The atmosphere is quiet and solemn. This piece could be used in the soundtrack of a drama movie during scenes of reflection or a documentary. It could also be playing in the background at a museum or an art gallery.
metro-helsinki-222-6765-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground."
metro-stockholm-55-1641-a.wav,"This audio contains a low quality, noisy and mono recording of a wide synth pad progression that slowly fades in as the intro of the song."
bus-london-212-6485-a.wav,This is the sound of a vehicle door closing followed by someone walking on a hard surface.
shopping_mall-lyon-1196-45417-a.wav,This is the sound of a pigeon cooing and people murmuring in the background.
shopping_mall-prague-1219-44754-a.wav,"A large, busy room such as a kitchen or a bar."
metro-lisbon-1145-41331-a.wav,It is the sound of a bus moving on the road.
bus-london-23-850-a.wav,This is the sound of a bus moving on the road.
metro-helsinki-222-6720-a.wav,"This is a sound from a movie. There is a string section playing a slow harmonies with a big reverb and a long release time. In the background, you can hear people whispering."
public_square-paris-251-7518-a.wav,This is the sound of traffic in the distance.
metro-prague-1163-45123-a.wav,It is the sound of a bus moving on the road.
street_traffic-milan-1097-41108-a.wav,The sound is of a car passing by.
bus-helsinki-20-790-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-lyon-1072-42716-a.wav,A crowd of people are having a quiet conversation.
metro_station-barcelona-61-1829-a.wav,This is an instrumental electronic piece with a dark and space-like atmosphere. There is a synthesizer and a drum machine creating a soundscape that would fit a sci-fi movie soundtrack.
tram-london-279-8482-a.wav,A woman is speaking over a loudspeaker.
park-barcelona-241-7176-a.wav,There is a low sounding mechanical noise in the background.
bus-lisbon-1140-41741-a.wav,This is the sound of a vehicle engine idling.
park-lisbon-1057-40562-a.wav,The sound is of birds chirping lightly throughout the duration of the clip.
airport-lyon-1041-41824-a.wav,"This is the ambiance of a large indoor space, such as a shopping center or a transit area like an airport. There is a hum in the background indicating the presence of mechanical systems, possibly air conditioning or ventilation. The noise level is moderate, indicating a bustling but not overwhelming environment."
park-prague-1038-41962-a.wav,An emergency siren is triggered nearby while people are having a conversation in the distance.
public_square-prague-1152-43002-a.wav,residential area
airport-vienna-209-6382-a.wav,This is the sound of a library during a quiet time. There are no sounds of talking or moving except for some faint background noises such as a clock ticking or a page being turned.
